ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
80102,1,1,0, ,1,11.39767283,2,3,2,5,2,5,2,4,2,4,5,4,1,5,3,4,4,3,2,4,4,2,4,2,1,5,4,2,4,3,3,4,4,4,4,1,4,2,4,1,4,2,5,2,4,4,4,2,4,5,4,4,4,4,4,4,2,5,2,5,4,3.636363636,4
80102,4,1,0, ,1,11.39767283,2,4,4,5,1,5,4,4,1,4,5,5,4,5,4,5,5,5,1,5,5,2,5,1,1,5,5,1,5,2,5,4,5,5,4,5,5,4,5,5,5,1,4,5,5,2,4,2,2,2,5,2,5,5,5,1,2,5,2,1,5,3.272727273,4.888888889
80113,1,0,1,1,1,11.3284482,3,5,1,5,1,5,3,5,1,3,5,5,1,5,3,5,5,5,1,5,5,1,5,1,3,5,5,1,5,2,5,1,5,5,3,2,5,1,5,2,5,1,5,3,5,3,5,5,5,5,5,5,5,5,5,3,3,3,3,4,5,4.545454545,4.666666667
80120,1,1,0, ,2,11.2991102,1,1,3,3,1,5,1,3,3,1,3,2,1,4,1,3,5,5,5,1,2,4,3,1,3,3,3,3,5,3,5,3,5,5,3,2,5,1,5,1,5,1,5,2,5,5,2,3,3,5,3,5,3,1,5,4,5,3,3,4,5,2.666666667,2.888888889
80120,4,1,0, ,2,11.2991102,1,3,1,5,1,5,5,1,3,5,2,5,1,5,5,5,5,3,2,5,3,3,3,1, ,4,3,1,3,1,5,1,4,5,4,2,5,1,5,1,3,1,5,1,5,1,3,5,5,5,5,5,3,4,5,5,1, ,2,4,5,2.555555556,4.111111111
80131,1,0,0, ,1,11.33406653,1,4,1,4,2,5,2,4,2,5,4,5,1,5,4,4,4,5,1,1,5,1,4,1,4,4,5,1,3,3,3,1,5,4,3,4,5,2,3,2,4,4,5,4,4,4,5,5,5,5,5,4,4,5,5,2,1,2,3,2,2,3.636363636,4.111111111
80131,4,0,0, ,1,11.3341487,1,3,3,3,2,4,2,3,4,3,4,4,2,3,3,3,3,4,3,3,4,4,3,3,4,3,4,2,2,3,3,4,4,3,3,2,5,3,2,2,3,2,4,3,1,4,2,2,3,4,4,3,2,3,3,3,3,2,3,4,4,3.454545455,3.888888889
80142,1,0,0, ,2,10.81321875,2,3,2,4,4,5,4,4,1,2,5,5,2,3,4,5,3,4,3,4,4,1,4,1,3,4,3,1,5,2,3,3,4,5,2,1,5,3,4,3,5,1,4,2,5,2,5,3,4,4,5,3,5,3,5,4,4,3,4,5,5,3.818181818,4.777777778
80142,4,0,0, ,2,10.81322347,2,4,2,5,2,5,3,5,4,3,5,5,3,5,3,4,4,2,1,3,4,1,4,2,3,5,3,1,5,2,4,2,4,4,3,3,5,3,4,3,4,4,5,2,4,3,5,4,4,3,5,3,2,5,4,4,3,3,3,3,2,3.363636364,4.222222222
80153,4,0,0, ,2,11.27617566,1,3,1,3,1,3,3,4,3,4,5,5,3,3,3,4,3,3,4,3,3,3,3,3,2,2,4,1,5,1,3,1,3,5,3,2,5,3,3,3,2,3,5,3,1,3,3,5,5,3,5,3,3,2,3,3,2,4,3,4,3,3.181818182,4.111111111
80160,1,1,0, ,2,11.30732375,3,4,4,4,2,4,4,5, ,2,4,5,4,5,2,5,5,4, ,4,5,1,4,2,4,5,5,2,4, ,5,4,4,5,2,4,4,2,5,5,4,5,5,4,5,2,5,2,2,2,4,4, , ,4,2,4,2,4,2,1,4,3.777777778
80160,4,1,0, ,1,11.30732375,3,5,2,4,2,4,4,5,2,4,4,5,2,5,3,4,4,5,4,5, ,2,4,1,3,4,5,1,4,1,4,3,4,5,3,2,5,2,4,2,4,2,4,2,5,2,4,3,4,4,5,4,4,2,5,4,2,3,3,4,4,3.818181818,3.777777778
80193,1,0,0, ,2,11.11702861,2,5,3,5,3,5,1,3,4,1,5,5,3,4,5,3,4,4,5,5,5,4,5,3,2,5,3,3,5,4,3,3,4,5,1,5,4,5,5,5,5,1,4,4,4,5,2,3,3,3,3,1,2,1,3,2,5,4,5,1,5,3.090909091,4
80193,4,0,0, ,2,11.11956451,2,3,2,4,2,4,3,4,3,2,4,5,2,4,4,3,4,4,3,3,3,2,4,3,2,3,4,2,2,3,4,3,4,4,2,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,4,3,3,3,3,3,4,4,4,3,2,4,4.333333333
80200,1,1,0, ,1,11.70157426,1,1,1,5,1,5,1,5,1,5,5,3,1,5,1,5,4,5,1,3,1,3,5,1,5,5,1,1,5,1,5,4,5,5,3,5,5,1,5,4,2,4,5,1,2,5,3,2,5,5,5,5,5,5,5,5,1,1,3,1,2,3.545454545,3.555555556
80200,4,1,0, ,1,11.70157426,1,3,1,5,1,3,2,5,1,5,4,5,1,5,2,4,4,5,1,1,1,2,5,1,5,5,3,1,5,1,5,1,5,5,5,5,5,1,3,2,1,5,5,3,1,4,4,5,5,5,5,5,5,5,5,3,1,1,1,1,1,3,4.333333333
80211,1,0,0, ,2,10.86465463,3,5,2,3,1,4,4,4,3,2,4,4,2,4,2,3,4,5,3,3,4,1,4,2,3,2,4,1,3,1,3,2,4,3,2,3,5,2,5,2,3,3,4,3,3,2,5,4,4,4,5,4,3,3,4,3,4,3,4,3,3,3.545454545,3.666666667
80211,4,0,0, ,1,10.81073706,3,5,1,5,3,4,5,5,1,1,5,5,1,5,3,5,4,4,1,2,5,2,3,1,4,5,5,3,4,3,5,2,4, ,3,4,5,3,4,1,5,5,4,4,5,1,4,4,5,5,3,3,5,5,5,2,5,2,3,2,1,3.545454545,3.777777778
80240,1,0,0, ,2,10.82107179,2,1,1,4,1,4,5,5,2,3,5,5,1,5,3,4,4,4,2,4,5,5,5,3,4,5,4,3,5,3,5,5,4,5,4,4,5,3,4,3,4,3,5,3,4,1,1,1,5,5,3,3,4,4,3,3,3,2,2,2,3,3.090909091,4.111111111
80240,4,0,0, ,2,10.82108034,2,3,3,5,1,5,3,5,4,4,5,5,3,5,4,5,3,5,3,4,5,4,5,2,4,5,4,3,5,3,5,4,4,5,3,3,5,3,5,4,3,2,5,3,5,3,2,2,3,3,3,3,2,3,4,3,2,2,3,3,4,2.545454545,4.111111111
80251,1,0,0, ,1,10.99123232,3,4,2,5,1,5,3,4,3,4,5,4,3,5,3,5,4,5,5,4,5,1,4,2,3,5,5,3,5,2,5,4,5,5,4,3,4,3,4,4,4,2,4,3,4,3,5,2,4,3,3,3,3,1,4,3,2,3,2,3,4,3.272727273,3.666666667
80251,4,0,0, ,2,10.99133641,3,3,2,5,1,4,2,3,4,1,4,4,1,5,5,4,3,5,1,5,1,4,5,2,2,4,3,2,5,3,4,5,4,4,1,5,5,3,3,4,4,3,4,5,4,4,2,1,4,5,4,3,2,5,4,1,5,4,5,1,3,3.090909091,3.888888889
80262,1,1,0, ,2, ,2,3,2,5,1,3,5,5,2,3,3,4,2,5,2,2,3,5,1,2,3,4,5,2,5,3,3,3,5,5,4,4,5,4,2,4,4,5,4,3,2,1,5,4,3,1,2,2,4,4,3,1,4,5,4,2,3,1,4,2,5,3.363636364,4.625
80262,4,1,0, ,2, ,2,3,2,5,1,3,3,4,4,3,4,3,2,4,5,3,2,3,1,3,3,3,3,2,4,3,2,2,4,2,3,4,4,3,2,4,4,2,4,3,2,2,4,4,3,3,3,2,4,4,4,4,2,5,4,2,3,2,4,2,4,3.272727273,3.777777778
80273,1,1,0, ,2,11.06365503,2,5,4,5,3,2,2,5,4,1,4,4,1,5,5,4,5,3,1,5,4,4,5,3,1,3,5,2,4,1,5,5,4,5,1,5,4,3,4,5,5,4,3,1,3,4,2,1,2,5,4,3,2,5,3,5,5,5,5,1,2,3.727272727,4.555555556
80273,4,1,0, ,2, ,2,4,1,5,1,5,1,5,3,4,5,5,1,5,4,4,4,5,2,5,5,1,5,1,3,4,4,1,5,1,5,1,5,4,3,3,5,1,5,3,4,1,5,3,2,5,5,5,5,5,5,5,3,4,5,3,2,3,3,3,5,3.909090909,4.111111111
80280,1,0,0, ,1,11.17474656,3,4,3,4,1,4,4,4,2,3,5,5,2,5,4,5,4,3,2,4,5,2,5,3,3,4,5,1,4,1,3,1,4,5,2,4,5,1,4,2,5,2,4,1,5,2,4,5,3,4,5,5,4,4,3,5,3,3,4,2,4,3.272727273,3.666666667
80280,4,0,0, ,2,11.21838039,3,3,1,5,1,5,2,1,1,4,4,5,1,5,1,3,4,5,1,3,4,3,4,2,4,4,5,1,5,2,5,1,5,4,5,1,5,1,3,3,4,1,5,3,5,4,3,5,5,5,5,5,5,5,4,3,2,2,1,5,5,3.181818182,4.777777778
80331,1,0,0, ,1,10.83502545,2,3,3,4,2,5,3,3,4,3,5,4,2,4,5,5,4,4,3,4,5,3,3,2,3,4,5,5,5,3,5,3,4,4,2,4,3,3,3,4,5,1,4,1,5,3,3,3,3,4,1,3,2,3,4,5,3,3,4,2,5,3.727272727,4.444444444
80331,4,0,0, ,1,10.84644887,2,4,3,4,2,4,5,5,4,3,5,5,3,5,3,4,4,4,2,4,5,4,5,2,1,3,4,2,4,3,5,4,5,4,5,3, ,3,4,2,5,4,5,4,5,1,2,2,3,3,4,3,2,4,4,2,3,5,1,3,2,3.363636364,4.333333333
80353,1,0,0, ,2,10.86809751,1,3,2,5,1,4,3,5,1,4,4,3,1,5,2,5,4,5,1,4,4,3,5,1,3,4,4,1,5,1,5,2,4,5,4,2,5,1,5,2,4,1,4,1,5,3,3,4,4,5,5,5,5,5,5,5,2,3,2,4,5,2.727272727,4.222222222
80353,4,0,0, ,2,10.86809786,1,3,1,5,1,5,5,5,4,5,5,5,1,5,1,4,5,5,1,1,5,4,5,1,3,4,5,1,3,1,5,3,5,5,5,1,5,1,5,1,3,5,5,2,5,1,2,3,5,5,5,5,2,5,5,4,1,3,1,5,1,2.454545455,3.666666667
80382,1,1,0, ,1,11.40314853,3,3,1,5,2,5,4,5,4,5,5,4,1,5,4,5,5,3,2,3,5,3,4,1,3,5,4,2,4,1,3,4,3,5,4,5,5,1,3,2,4,5,5,1,4,2,3,2,5,5,4,5,2,4,5,5,1,3,2,1,1,2.818181818,4.444444444
80382,4,1,0, ,2,11.40314853,3,5,3,5,1,4,5,5,4,5,5,5,2,5,4,5,3,4,2,5,5,3,5,1,5,4,5,2,5,2,4,3,4,5,3,3,5,2,4,3,4,1,5,2,5,1,3,3,3,4,4,4,2,4,5,4,1,1,3,3,5,3.909090909,4
80411,1,0,0, ,1,11.0464201,2,5,4,3,1,5,1,3,4,3,5,5,3,5,4,5,3,3,5,1,4,1,3,4,3,5,5,4,3,4,5,2,3,4,2,1,3,4,3,3,5,4,2,4,5,5,5,4,2,3,2,2,2,1,2,2,3,3,4,5,2,3.272727273,3.333333333
80411,4,0,0, ,1,11.04642083,2,5,3,4,3,5,3,4,4,4,4,5,2,3,4,4,3,4,3,4,5,1,4,2,2,4,3,2,3,2,5,2,3,5,4,4,4,4,3,4,4,1,4,3,5,3,5,4,3,4,4,2,2,3,4,3,2,4,2,2,5,3.454545455,3.888888889
80433,1,0,0, ,1,11.88098306,1,2,2,5,1,3,3,4,1,5,2,5,2,4,1,4,4,4,1,1,2,2,5,1,5,4,5,2,5,2,3,2,5,5,5,4,5,3,3,3,2,4,5,1,3,3,4,4,4,4,4,3,5,5,5,5,1,1,1,2,2,2.363636364,4.111111111
80433,4,0,0, ,1,11.88079344,1,2,1,5,1,5,5,5,1,4,5,5,1,5,4,4,5,4,2,1,4,5,5,3,5,5,4,1,5,3,5,2,5,5,4,1,5,1,5,2, ,2,5,2,5,1,1,4,5,5,5,5,5,4,3,4,2,1,2,5,4,2.727272727,5
80440,1,0,0, ,1,11.2949062,3,5,3,4,1,5,1,5,1,1,5,5,3,4,5,5,5,5,4,5,5,1,4,1,1,1,4,4,5,1,1,5,5,3,1,1,5,1,4,5,4,3,4,4,3,5,5,1,3,3,2,5,5,2,5,2,5,5,5,5,3,3.636363636,3.777777778
80440,4,0,0, ,2,11.29018519,3,2,4,3,3,4,2,4,5,2,4,4,3,5,5,3,4,4,2,4,3,3,2,3,2,4,4,4,4,3,3,5,4,3,2,4,2,4,4,5,3,4,4,3,4,4,3,1,2,3,2,2,1,4,3,3,4,4,4,2,2,3.636363636,3.444444444
80451,4,0,0, ,1,11.18876201,1,4,2,3,1,2,3,4,4,3,2,5,2,3,2,3, ,4,4,3,3,2,3,3,2,2,3,4,3,2,2,3,4,3,4,2,4,2,3,1,4,4,4,4,3,3,4,3,4,4,2,4,2,2,3,2,3,4,2,4,2,3.454545455,3.777777778
80462,1,0,0, ,2,11.02420849,1,4,2,3,1,3,3,4,3,3,4,4,3,4,3,4,4,4,3,4,4,2,4,2,2,3,4,2,4,1,3,2,4,4,3,3,5,3,4,4,4,3,5,4,2,3,4,4,4,3,4,3,3,3,4,2,3,4,3,3,3,3.545454545,4.111111111
80462,4,0,0, ,2,11.02436431,1,4,4,3,1,4,2,4,2,2,5,3,1,4,5,4,4,3,1,5,4,4,4,2,2,4,4,1,4,2,4,4,4,4,2,3,5,3,3,2,4,5,4,1,5,4,2,2,2,5,5,3,4,5,4,5,4,4,4,3,1,3.727272727,3.777777778
80480,1,0,0, ,2,11.0643522,2,5,4,3,1,4,3,5,4,3,4,5,4,3,4,4,4,4,4,3,3,1,4,3,2,3,4,2,3,2,4,2,4,3,3,3,5,4,3,4,3,4,5,3,3,3,5,4,2,2,4,2,2,2,3,3,3,4,3,3,2,3.727272727,4
80480,4,0,0, ,2,11.10948317,2,5,3,4,1,4,2,5,4,3,5,5,4,3,4,3,4,5,1,5,4,2,3,4,5,5,4,1,4,3,4,2,4,4,1,3,5,4,2,4,4,3,4,4,3,4,4,4,3,2,5,2,2,5,2,2,3,1,5,3,3,3.727272727,3.75
80491,1,1,1,2,1,11.24161533,3,3,4,5,1,4,5,5,4,5,5,5,1,4,4,4,5,5,1,5,4,3,5,1,4,5,5,1,4,5,3,1,5,5,5,5,5,2,5,1,5,1,5,2,4,1,3,5,2,5,5,4,2,5,5,4,1,2,1,1,5,3.909090909,4.666666667
80491,4,1,0, ,2,11.24161533,3,5,1,4,1,5,4,5,1,4,5,5,3,5,2,3,5,5,3,5,5,2,5,2,4,4,5,1,4,1,5,3,5,5,4,4,5,1,3,2,5,3,5,3,5,2,4,3,5,3,5,5,5,3,4,3,2,2,2,2,3,2.909090909,4.111111111
80502,1,0,0, ,1,10.88904717,1,1,4,3,4,5,1,4,5,5,5,5,5,5,1,3,3,4,5,1,4,1,4,2,2,3,4,4,4,4,1,4,4,3,4,2,1,2,4,5,4,5,2,4,1,5,5,2,2,1,2,4,1,1,4,2,1,4,2,4,1,3.727272727,3
80502,4,0,0, ,1,10.88904638,1,4,1,3,3,4,3,5,4,4,5,4,3,5,4,3,4,5,3,5,5,3,5,2,2,4,4,2,4,3,5,3,5,4,1,2,4,1,4,3,2,4,4,3,3,3,3,3,5,3,4,5,2,3,4,3,2,4,5,4,2,4.818181818,4.666666667
80542,1,0,0, ,2,11.08191181,2,4,2,3,3,3,3,4,2,4,5,5,2,4,2,3,3,4,2,3,3,3,2,1,4,3,3,1,4,4,3,2,4,4,2,4,5,2,4,1,4,3,3,2,3,3,3,4,4,4,5,4,4,4,5,4,2,2,4,2,3,2.909090909,3
80542,4,0,0, ,2,11.08195439,2,5,3,3,4,5,5,5,4,4,4,5,1,5,4,5,4,5,1,4,5,4,5,1,2,5,5,1,5,4,5,4,5,5,3,2,5,3,4,1,5,1,5,4,5,1,2,2,3,5,5,3,2,5,5,2,2,4,3,4,5,2.909090909,4.222222222
80553,1,1,0, ,2,11.04722793,3,4,1,3,1,3,4,5,4,3,3,5,1,5,2,3,4,2,4,3,5,2,4,1,4,3,5,4,4,4,3,5,5,4,3,3,4,3,5,4,3,3,4,5,2,2,4,1,5,5,2,3,2,2,5,1,3,2,3,3,3,2.636363636,4
80553,4,1,0, ,1,11.04722793,3,5,4,4,4,1, ,3,4,1,4,4,4,3,4,2,2,4,3,2,2,1,2,2,3,1,1,4,4, ,5,4,4,3,1,3,4,4,4,4,5,3,4,4,4, ,5,2,2,2,2,2,2,3,4,2,5,3,5,3,3,3.818181818,3.777777778
80582,1,0,0, ,2,11.04112749,1,4,3,5,1,4,5,5,2,4,5,5,1,5,3,4,4,5,1,3,5,1,4,1,2,4,5,1,5,1,5,2,5,5,3,4,5,1,5,2,4,3,5,3,2,1,5,4,3,5,5,5,4,5,5,3,2,4,3,2,3,3.5,4.333333333
80582,4,0,0, ,2,11.04287465,1,4,2,5,1,4,4,4,4,4,5,4,2,5,3,3,4,4,3,2,4,4,4,3,4,3,4,3,4,2,3,4,4,4,4,4,4,1,4,2,3,2,4,2,3,2,2,2,4,4,3,5,2,3,3,4,2,2,2,2,4,3.090909091,4
80622,1,0,0, ,2,10.95324179,1,4,2,4,1,4,3,5,1,5,4,4,1,5,1,3,4,5,1,5,4,4,5,2,1,3,5,3,3,2,5,4,5,4,4,3,5,3,4,3,3,1,5,1,4,3,2,2,4,5,3,3,5,5,4,5,1,5,2,3,5,3.545454545,3.666666667
80633,1,0,0, ,2,11.17520547,3,5,2,5,1,5,3,5,1,4,5,5,2,5,4,3,4,3,3,3,5,2,4,1,3,2,5,1,5,2,5,3,4,5,3,3,5,3,4,3,4,1,5,3,4,3,4,3,4,4,5,3,5,3,5,3,2,3,3,3,5,4,4.222222222
80633,4,0,0, ,1,11.18005796,3,5,2,1,3,1,1,5,5,2,4,5,1,3,1,3,4,2,4,2,5,1,4,4,4,3,5,2,3,4,4,1,4,3,3,4,5,3,3,4,4,3,4,2,2,5,5,5,4,5,4,3,1,2,2,4,4,2,3,2,3,2.363636364,4.222222222
80702,1,0,0, ,1,11.05964696,3,3,4,4,1,5,4,4,4,3,5,4,1,3,4,5,4,4,3,3,4,4,4,2,2,4,3,4,4,4,3,4,4,4,2,4,5,3,4,1,4,4,5,1,3,2,2,2,2,5,2,3,2,3,4,5,3,4,4,2,2,3.363636364,3.444444444
80702,4,0,0, ,2,11.05964769,3,5,4,4,1,5,5,5,4,2,5,5,1,5,5,5,5,5,1,4,5,5,5,2,1,5,4,1,5,1,5,4,5,5,2,5,5,1,5,3,5,5,5,2,5,1,1,2,2,5,5,5,2,5,4,4,4,5,4,1,1,3.909090909,4.333333333
80742,1,1,0, ,2,11.44421629,3,4,4,4,3,3,3,5,2,3,3,4,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,4,3,2,3, , ,2,3, , ,4, , ,3,3, , , ,3, , 
80760,1,1,0, ,1,11.41957563,3,1,1,3,1,4,1,5,5,4,4,4,1,4,2,3,2, ,5,1,5,3,5,1,2,5,2,1,4,2,1,2,3,4,5,2,3,1,4,1,4,5,5,5,1,5,3,4,5,5,5,5,1,1,5,1,2,4,1,4,1,3.818181818,4.714285714
80760,4,1,0, ,2,11.41957563,3,4,3,4,1,5,3,4,4,3,5,5,2,5,4,5,3,2,5,2,5,1,3,2,4,5,5,2,5,4,4,4,3,4,4,4,5,3,3,3,5,4,3,5,4,3,5,2,3,4,4,3,2,1,4,1,3,2,2,2,2,4.363636364,4.333333333
80782,1,0,0, ,1,11.11986906,3,1,1,5,1,4,4,5,3,5,4,2,3,5,1,5,4,4,1,3,3,3,3,3,3,3,5,1,5,2,2,3,5,5,5,3,4,1,5,3,2,4,4,1,1,2,3,3,5,3,5,5,3,5,3,5,1,3,1,3,2,2.181818182,3.555555556
80782,4,0,0, ,2,11.11986948,3,5,2,4,3,5,3,4,5,2,5,4,3,4,5,3,4,5,1,5,4,1,4,4,2,5,3,3,3,2,3,3,4,3,2,3,5,1,3,3,4,3,4,1,5,3,5,3,4,3,3,5,1,5,2,5,4,4,4,3,3,3.090909091,3.777777778
80811,1,0,0, ,1,11.07629173,1,2,2,1,2,5,5,5,1,5,5,3,1,5,1,5,4,5,1,3,5,5,5,1,3,5,2,1,4,2,5,4,5,5,4,4,5,2,4,1,5,1,5,1,4,1,1,2,4,5,5,4,5,5,5,5,1,3,2,2,5,3.545454545,4.555555556
80811,4,0,0, ,1,11.0571481,1,3,1,5,1,5,5,5,3,5,4,4,1,4,3,5,4,5,1,3,5,4,4,1,3,5,3,1,5,1,5,3,4,4,3,3,3,1,4,2,4,1,4,3,4,1,2,3,5,5,5,5,3,5,5,3,1,3,3,3,5,3.909090909,3.444444444
80822,1,0,0, ,2,11.17767409,2,2,2,4,1,3,5,5,3,1,5,4,1,5,5,4,1,5,1,3,5,5,2,1,1,3,1,1,4,3,4,4,4,3,2,5,4,3,3,2,2,2,5,4,5,1,1,2,4,5,5,3,3,5,5,2,5,5,4,1,4,4.090909091,4.222222222
80822,4,0,0, ,2,11.31461851,2,5,3,5,2,5,1,3,4,3,5,5,2,5,5,5,4,4,2,4,5,1,3,1,4,4,5,1,5,1,4,3,2,5,3,5,4,3,5,2,5,2,3,2,4,5,5,3,3,4,5,3,2,4,5,4,3,2,3,1,4,3.545454545,3.333333333
80840,4,0,0, ,1,11.03440743,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.090909091,3.444444444
80851,1,0,0, ,2,11.0274891,3,5,3,4,1,5,2,5,5,3,5,5,2,5,5,5,5,3,4,4,2,1,4,1,2,4,5,4,5,4,5,4,3,4,4,2,5,5,4,4,2,5,4,1,5,4,5,2,3,4,2,1,1,2,5,5,3,4,2,4,1,2.818181818,4
80851,4,0,0, ,1,11.02966591,3,4,2,5,1,4,5,4,4,5,5,5,1,4,3,5,3,4,4,4,5,3,4,2,5,4,4,2,4,2,3,3,4,5,5,3,5,1,5,1,4,3,5,1,3,1,3,3,4,5,4,5,2,2,4,5,1,1,1,3,3,2.818181818,3.222222222
80880,1,1,0, ,1,11.26899384,2,4,3,2,1,3,2,5,1,1,5,5,3,2,5,5,5,4,1,1,2,2,3,2,4,5,5,3,4,4,4,5,4,4,3,5,5,4,2,3,5,5,4,3,2,4,4,1,3,3,3,2,5,5,4,3,5,2,3,1,1,2.666666667,3
80880,4,1,1,2,1,11.26899384,2,5,2,4,1,5,4,5,4, ,4,5,2,5, ,3,5,3, ,5,5,1,5,1,1,4,5,2, , ,5,4,5, , ,3,5,1,5,4,4, ,4, ,5,2,5,2,4,4,4,5,2, ,5, , ,5, ,3, ,3.75,3.625
80891,1,0,0, ,1,11.4369524,2,3,2,4,1,5,4,5,4,2,4,5,1,5,2,2,4,4,4,3,5,3,5,2,3,4,5,2,5,3,3,4,5,5,4,2,5,2,5,2, ,1,5,5,4,2,3,2,4,5,4,4,2,2,4,1,4,3,2,4,5,2.545454545,3.333333333
80891,4,0,0, ,1,11.41822509,2,5,4,5,1,4,4,5,5,5,5,5,1,5,5,4,5,5,1,5,5,5,5,4,1,4,3,4,5,5,5,5,4,5,4,4,5,4,4,5,5,5,5,4,5,2,1,1,2,5,2,2,1,5,2,2,1,5,2,2,1,4.272727273,4.444444444
80920,1,1,0, ,1, ,1,3,2,4,2,3,3,3,3,3,3, , ,4,3,3,3,4,4,3,3, ,4,2,3,3,3,2,3,2,4,3,3,3,2,3,3,2,3,2,4,4,3,1,1,3, ,3,4, ,4,4,3,2,4,5,3,3,4,3,2,3.375,3.857142857
80920,4,1,0, ,1, ,1,3,1,3,1,3,1,5,3,2,5,5,2,5,1,3,4,5,2,4,4,1,5,1,3,3,4,1,5,2,5,1,4,3,2,4,5,1,3,1,2,1,3,3,3,5,5,5,5,4,5,5,3,4,5,3,4,3,4,2,5,3.666666667,4.428571429
80931,1,0,0, ,2,11.04356583,1,3,1,4,1,5,1,4,2,3,4,3,1,5,3,4,4,3,2,3,4,2,4,2,3,4,4,1,5,1,4,2,4,4,3,3,5,1,4,1,4,1,4,2,4,5,4,4,5,5,5,5,4,4,4,4,3,3,3,3,5,4.181818182,4.666666667
80931,4,0,0, ,2,11.04356716,1,3,1,5,1,3,4,5,2,3,4,3,1,5,2,3,3,5,2,4,4,3,4,2,3,4,3,1,4,1,5,2,5,4,2,3,5,2,3,2,3,1,4,1,4,2,3,4,5,5,5,4,4,4,4,5,3,3,4,3,5,2.818181818,3.888888889
80971,1,0,0, ,1,10.93950636,1,4,4,4,1,4,3,4,3,4,4,5,1,5,5,4,4,4,1,3,4,4,2,1,4,4,4,2,4,4,3,4,4,4,4,2,5,3,4,4,3,4,4,1,4,3,2,2,2,5,4,3,3,5,5,5,2,2,2,4,2,3.909090909,3.777777778
80971,4,0,0, ,1,10.93943323,1,3,4,4,1,4,4,3,3,2,3,4,1,4,5,4,3,4,1,3,4,3,4,3,2,2,4,1,5,2,2,3,2,3,4,4,4,3,2,3,4,4,4,4,1,2,3,3,2,5,5,3,3,5,3,2,4,4,2,2,2,2.636363636,3.444444444
80982,1,0,0, ,2,11.06012726,3,5,4,4,1,5,4,4,3,4,5,5,1,4,4,3,3,5,4,3,5,5,5,3,3,5,4,2,4,3,5,4,4,4,4,3,4,3,3,3,4,1,4,5,5,2,1,2,2,5,4,3,3,2,3,1,2,3,2,3,5,4.363636364,4.222222222
80982,4,0,0, ,1,11.06034489,3,3,2,5,1,3,4,4,3,4,5,5,1,4,3,4,3,3,2,3,4,2,4,2,4,4,5,2,4,3,4,2,4,3,3,4,5,2,4,2,4,3,4,2,3,2,4,4,4,5,4,4,3,4,4,4,2,2,3,2,3,2.818181818,3.111111111
81000,1,0,0, ,2,11.07279007,2,4,1,5,2,5,4,5,3,3,4,4,3,5,4,4,3,5,1,4,4,3,4,2,3,4,5,1,3,1,3,4,4,4,2,3,5,1,5,1,5,3,5,3,4,2,3,2,5,3,5,5,3,5,4,3,3,3,4,3,3,3.636363636,4.777777778
81000,4,0,0, ,2,11.05996993,2,3,3,3,3,3,3,3,3,4,5,4,3,3,4,3,4,3,3,5,3,5,4,3,3,3,3,2,3,3,3,4,5,4,4,3,4,4,3,3,3,3,4,3,4,3,1,2,3,3,4,2,3,3,3,3,2,3,2,3,3,3.454545455,3.555555556
81022,1,0,0, ,1,11.39896228,1,3,4,4,1,5,3,4,5,2,5,4,2,4,5,3,3,4,5, ,4,1,2,2,3,4,4,2,5,4,3,2,3,3,2,1,4,4,4,5,5,1,3,5,5,3,5,4,2,4,4,2,1,1,4,1,4,3,4,5,5,4.181818182,3.888888889
81022,4,0,0, ,1,11.47833932,1,5,5,4,1,4,2,4,4,1,5,4,4,2,2,1,4,5,2,3,5,1,2,2,2,4,4,3,2,3,5,3,4,4,2,3,5,4,3,4,4,2,4,5,3,4,5,3,1,2,3,2,2,4,4,1,5,4,4,3,4,3.545454545,4.444444444
81120,1,0,0, ,2,11.22637853,3,4,1,3,1,3,4,2,1,4,5,4,3,5,3,5,3,2,3,5,5,3,4,3,3,3,4,1,2,1,3,3,3,4,3,2,5,3,3,4,3,4,3,2,4,2,3,3,5,3,5,3,5,3,3,4,2,3,3,4,2,3.181818182,3.333333333
